,company_name,address,tel,mech,lat,lon
125,รัตนแสง,9/22 หมู่ที่ 1 ถ.สุขุมวิท ต.บางปูใหม่ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 12070,02-323-3315,มี,13.532636,99.9645383
126,บริษัท นัฐวรรณค้าวัสดุก่อสร้าง จำกัด,1199 หมู่ 1 ถ.สุขุมวิท ต.ท้ายบ้าน อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,02-701-2500-2,มี,13.7582191,100.5569623
127,บริษัท กูรูเพ้นท์ แอนด์ ฮาร์ดแวร์ จำกัด,899/27 หมู่ที่ 9 ถ.ประชาอุทิศ  ต.ในคลองบางปลากด อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290,095-947-9686,มี,13.5763566,100.0789858
128,บริษัท คอนแทรคเตอร์ ช๊อป จำกัด,17/67 หมู่ที่ 10 ถ.ปู่เจ้าสมิงพราย ต.สำโรงใต้ อ.พระประแดง จ.สมุทรปราการ 10130,02-7576889,ไม่มี,13.6489796,100.5643127
129,บริษัท พร้อมพันธ์ อินดัสตรี (2004) จำกัด,620 หมู่ที่ 1 ถ.ทางรถรางเก่า ต.สำโรงเหนือ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,02-748-5704,มี,13.6526118,100.2742203
130,บริษัท เฉลิมวิเชียร เทรดดิ้ง จำกัด,"372,372/1 หมู่ที่ 6 ถ.สุขสวัสดิ์ ต.ในคลองบางปลากด อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290",02-425-1138-9,มี,13.5814643,100.8363049
131,หจก. สุขสวัสดิ์ เพ้นท์ แอนด์ ฮาร์ดแวร์,302/15-16 หมู่ที่ 19 ถ.สุขสวัสดิ์ ต.บางพึ่ง อ.พระประแดง จ.สมุทรปราการ 10130,02-462-6347,มี,13.6522209,100.5216635
132,หจก. สหสินค้าไม้,90/4 หมู่ที่ 1 ถ.สุขสวัสดิ์ ต.แหลมฟ้าผ่า อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290,02-815-3598-9,มี,13.5796973,100.5758435
133,หจก. กาญจนาเพ้นท์,126/1 ถ.สุขุมวิท ต.ปากน้ำ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,756-5834-5,มี,13.6151296,100.5107967
134,นายดิษฐพร แซ่ภู (ร้านด่านเจริญฮาร์ดแวร์),10/317 หมู่ 3 ต.สำโรงเหนือ อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10270,087-352-3033,มี,13.637302,100.4163353
135,ไทโฮมเพ้นท์,589 หมู่ที่ 2 ต.บ้านคลองสวน อ.พระสมุทรเจดีย์ จ.สมุทรปราการ 10290,084-001-1009,มี,13.585893,100.6094973
136,บริษัท พัฒนาพานิช 2018 จำกัด,112 หมู่ที่ 6 ต.อ้อมน้อย อ.กระทุ่มแบน จ.สมุทรสาคร 74130,085-290-6305,มี,13.706519,100.2971103
137,บริษัท ศรีพรภิภัทร จำกัด,92/2-4 หมู่ 12 ถ.เพชรเกษม ต.อ้อมน้อย อ.กระทุ่มแบน จ.สมุทรสาคร 74130,"02-812-8841-2, 02-812-8858-9",มี,13.704243,100.5227423
138,หจก. กษิดิ์เดช เทรดดิ้ง,30/6-30/7 หมู่ 5 ถ.แคราย-วัดศรีนวล ต.แคราย อ.กระทุ่มแบน จ.สมุทรสาคร 74110,034-866734,มี,13.6734312,100.4047058
139,บริษัท ธนาสร แอนด์ ธีรวัฒน์ ฮาร์ดแวร์ จำกัด,33/80 หมู่ 10 ถ.พุทธมณฑลสาย 4 ต.อ้อมน้อย อ.กระทุ่มแบน จ.สมุทรสาคร 74130,02-813-0075-6,มี,13.716784,100.6549503
140,ร้าน สุพรรณฮาร์ดแวร์ เอสพี แมชชีนเนอรี่,178/1 ถ.ประชานฤมิตร แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,"02-585-4101, 02-587-2670",มี,13.809593,100.525829
141,บริษัท เอสเคซี โฮม เซ็นเตอร์ จำกัด,"144,146,148,150,152,154,156 ถ.ประชานฤมิตร แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800",,มี,13.809449,100.525206
142,บริษัท ต.ยิ่งเจริญ 1991 จำกัด,427/30-32 ถ.ประชาราษฎร์ 2 แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-5874157,มี,13.8064317,100.5281482
143,หจก. ไต่เส็งเฟอร์นิเจอร์,75/1-5 ซอยประชานฤมิตร ถ.ประชาราษฎร์สาย1 แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,586-7852,ไม่มี,13.8094777,100.5245864
144,หจก. ต.ยิ่งเจริญซัพพลาย,1126-8 ถ.กรุงเทพ-นนทบุรี แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,"911-4068, 585-3595",ไม่มี,13.8138157,100.5317855
145,บริษัท สุวิทย์การค้า (บางโพ) จำกัด,12 ถ.ประชานฤมิตร  แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-5855891,ไม่มี,13.808994,100.5205463
146,บริษัท ไต่เส็งวู้ดแลนด์ จำกัด,39 ซ.ไสวสุวรรณ แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-585-9610-1,ไม่มี,13.810131,100.5274663
147,บริษัท บางโพ ออลล์ ฮาร์ดแวร์ จำกัด,9 ถ.ประชานฤมิตร  แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-587-1701,ไม่มี,13.809167,100.5202143
148,บริษัท จ.จิรัฐิการ จำกัด,61 ซ.อินทามระ 22 ถ.สุทธิสารวินิจฉัย แขวงรัชดาภิเษก เขตดินแดง กรุงเทพมหานคร 10400,02-277-0082,ไม่มี,13.7695845,100.4264141
149,บริษัท นำชัยค้าวัสดุภัณฑ์ จำกัด,196 ถ.เฉลิมพระเกียรติ ร.9 แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร 10250,02-361-5874,ไม่มี,13.678919,100.664493
150,จ.จิรัฐิการ,65 ซ.อินทามระ 22 ถ.สุทธิสารวินิจฉัย แขวงรัชดาภิเษก เขตดินแดง กรุงเทพมหานคร 10400,02-691-9825,ไม่มี,13.7863244,100.6297218
151,บริษัท สุพรรณ วู้ดแลนด์ จำกัด,323 ถ.ประชานฤมิตร แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-585-4101,ไม่มี,13.8096126,100.5257425
152,บริษัท เจริญสิทธิภัณฑ์ฮาร์ดแวร์ จำกัด,1372 ถ.กรุงเทพ-นนทบุรี แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-911-5632,มี,13.8183524,100.5323622
153,หสน. เอกไทยพาณิชย์,83 ถ.พระราม 4 แขวงป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100,221-5785,ไม่มี,13.7394566,100.513502
154,บริษัท จิระธนสุวรรณ จำกัด,978 ถนนกรุงเกษม แขวงวัดโสมนัส เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100,"02-282-0390, 02-282-0361",มี,13.757096,100.515697
155,หจก. แสงสยามฮาร์ดแวร์,954 ถ.อุดมสุข แขวงบางนาเหนือ เขตบางนา กรุงเทพมหานคร 10260,02-748-8836,ไม่มี,,
156,บริษัท คัลเลอร์ โฮม จำกัด,"806,808 ถ.ลาซาล แขวงบางนาใต้ เขตบางนา กรุงเทพมหานคร 10260",02-7487038-39,มี,13.657925,100.4114733
157,หจก. ไทยร่วมกิจค้าไม้,548/3-4-5 ซอยไสวสุวรรณ ถ.กรุงเทพ-นนทบุรี แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,"02-5850580, 5867915",ไม่มี,13.8117181,100.7172291
158,บริษัท ธนูทัยคาร์เพนท์เซนเตอร์ (1992) จำกัด,1532-1532/1 ถ.กรุงเทพ-นนทบุรี แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-585-9884,ไม่มี,13.820924,100.8431253
159,บริษัท วสันต์ ดิสทริบิวชั่น จำกัด,104 ถ.ประชานฤมิตร แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800,02-585-4255,ไม่มี,13.8094353,100.5240384
